method,n_sim,time,epsilon,kl_sigma2,kl_joint,K,K_outliers,include_osum,seed
ABC-SMC,795862.9032258064,72.1822882371564,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,793891.5662650602,71.90022813268455,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,795116.4658634539,71.90790523486923,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,794745.4909819639,71.77167524077849,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,795967.9358717435,71.77945600005096,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,794007.984031936,71.50092234392604,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,795225.5489021955,71.50868094133999,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,796443.113772455,71.51699180374602,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,797660.6786427145,71.52510867147387,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,798878.243512974,71.53291564263746,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,800095.8083832336,71.5405333065939,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,801313.3732534931,71.54821673791089,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,802530.9381237526,71.55561173509457,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,803748.502994012,71.56314569081138,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,804966.0678642715,71.57153064857225,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,806183.632734531,71.57930725824808,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,807401.1976047904,71.58716343596072,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,807007.96812749,71.45857314664529,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,808223.1075697212,71.47270683273376,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,809438.2470119522,71.48350762181073,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,810653.3864541833,71.49511979395649,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,811868.5258964143,71.5049058555132,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,813083.6653386455,71.51324551893894,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,812679.9204771372,71.37909651276605,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,812277.7777777779,71.24486158764552,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,813488.0952380951,71.25219184727897,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,813085.1485148516,71.11847374698903,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,814293.0693069306,71.12574362518764,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,813889.328063241,70.99278215834273,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,810290.7662082515,70.5817540642789,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,811489.1944990177,70.58887371614078,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,812687.6227897839,70.59615417173194,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,812290.1960784313,70.46501521970713,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,810308.59375,70.19687776919454,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,809918.1286549708,70.06722879223888,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,809529.1828793774,69.9382285431665,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,810715.9533073929,69.94575266708195,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,811902.7237354085,69.95309030035588,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,811510.6796116505,69.82441816515136,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,809551.2572533849,69.56459207737699,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,810731.1411992263,69.5717904507768,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,810343.6293436293,69.44474356975334,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,811521.2355212355,69.45198882500638,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,812698.8416988417,69.45906845298973,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,813876.4478764478,69.46611169682507,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,811919.2307692308,69.20596828827492,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,813092.3076923077,69.213041640245,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,814265.3846153846,69.22006405316866,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,813873.320537428,69.09427180628859,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,815044.1458733205,69.10142813900381,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,816214.9712092131,69.10860499585202,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,817385.7965451055,69.11608905114963,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,816988.5057471263,68.9910551597332,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,818157.0881226052,68.99850733892212,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,819325.6704980842,69.00578241695388,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,820494.252873563,69.01313061915137,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,821662.835249042,69.02044890484133,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,821258.1261950287,68.8956903226061,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,820854.9618320612,68.7715163895192,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,822019.0839694657,68.7786862367892,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,823183.2061068702,68.7860795559774,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,824347.3282442747,68.79370867751027,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,825511.4503816795,68.80116565081909,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,826675.572519084,68.80874124192098,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,827839.6946564885,68.81637386693299,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,827424.7619047619,68.69292145683652,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,828586.6666666667,68.70026763280234,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,829748.5714285714,68.70761830466134,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,829330.7984790874,68.58409754223696,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,830490.494296578,68.5913576372676,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,828500.0,68.33883905501077,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,829655.303030303,68.34619681943546,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,830810.606060606,68.35345743280469,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,830393.1947069943,68.2316229113559,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,829977.3584905658,68.11019173208271,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,829563.0885122409,67.98919044196492,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,827594.7467166979,67.74147630408825,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,827187.265917603,67.6216313008512,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,828329.5880149812,67.62933916366948,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,827921.4953271027,67.51020703360298,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,827514.9253731343,67.39144227397975,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,828652.9850746269,67.39872193603374,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,828245.8100558659,67.28127946178785,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,829381.7504655493,67.28900209263495,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,830517.6908752328,67.29604409837633,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,830107.8066914497,67.17814718923604,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,831241.6356877323,67.1853455247489,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,830831.1688311687,67.06832983498228,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,830422.2222222222,66.95105700581162,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,830014.7874306838,66.83432086338178,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,831142.3290203327,66.84120221411234,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,830734.3173431734,66.72470239695588,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,831859.778597786,66.73145302987186,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,832985.2398523985,66.7381629072872,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,834110.7011070111,66.74508080711223,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,833697.974217311,66.629093084107,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,834821.3627992632,66.63583231674812,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,835944.7513812154,66.64277809100915,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,837068.1399631675,66.64940046342036,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,838191.5285451196,66.6560904975315,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,839314.9171270716,66.66323166086748,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,840438.3057090237,66.67018173807891,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,841561.6942909759,66.67743025563698,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,842685.0828729281,66.68419304473623,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,842257.3529411765,66.56838624792941,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,843378.6764705883,66.5751793586156,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,844500.0,66.58182192374679,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,845621.3235294117,66.58851513091255,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,845188.990825688,66.50071629690468,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,846308.2568807339,66.50798970406208,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,845875.4578754577,66.39302104384033,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,845444.2413162704,66.27842427607645,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,846559.4149908591,66.28530206366473,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,847674.5886654478,66.29209947760404,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,848789.7623400365,66.2989699644406,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,849904.936014625,66.30576668099467,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,851020.1096892138,66.31248845042867,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,852135.2833638024,66.31928059039211,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,853250.4570383911,66.32600636979124,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,854365.6307129797,66.33270416660761,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,853919.7080291971,66.21829823855936,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,851923.6363636364,65.98426896875554,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,853032.7272727273,65.99109933593056,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,854141.8181818181,65.99783606962724,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,855250.9090909091,66.00451270016757,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,856360.0,66.01142595031045,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,854362.3188405795,65.77901045481363,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,855467.3913043477,65.7856571069662,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,855023.5081374322,65.67347308395136,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,854581.227436823,65.5615579135151,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,852604.3165467625,65.33238439680002,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,853701.4388489207,65.33922160700928,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,853263.9138240574,65.22872918812119,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,854359.066427289,65.23545385477145,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,855454.2190305206,65.24214434238482,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,856549.3716337522,65.24896589601062,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,856107.5268817204,65.13886928131078,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,855667.2629695884,65.02884374748189,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,856758.4973166367,65.0376224560473,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,857849.7316636851,65.04527961632006,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,857407.1428571427,64.93611284664698,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,856966.1319073084,64.82718813228097,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,858053.4759358289,64.83366470285915,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,857612.099644128,64.72497168809069,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,855652.4822695036,64.50243207579808,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,856734.0425531914,64.50947345571315,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,857815.6028368794,64.51607418398484,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,858897.1631205673,64.52281549044535,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,856939.9293286221,64.32067905634959,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
ABC-SMC,858017.6678445231,64.32744214054553,6.218300079733147,23.699999904024455,21.17226540283344,20,0,False,43
