method,n_sim,time,n_sim_raw,time_raw,epsilon,kl_sigma2,score_joint,kl_sigma2_true_vs_abc,M0,K,K_outliers,include_osum,seed
ABC-SMC,1030244.1860465116,1.3968858211935558,12404140.0,16.81850528717041,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1031270.7641196013,1.3977138901073671,12416500.0,16.8284752368927,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1032297.342192691,1.3985961180588733,12428860.0,16.839097261428833,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1033323.9202657808,1.3993776913893183,12441220.0,16.848507404327393,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1034350.4983388705,1.400143482360333,12453580.0,16.857727527618408,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1035377.0764119602,1.4009765414304511,12465940.0,16.867757558822632,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1036403.6544850499,1.401826293761548,12478300.0,16.877988576889038,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1037430.2325581396,1.4030395156125293,12490660.0,16.892595767974854,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1038456.8106312292,1.4058506369986803,12503020.0,16.92644166946411,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1039483.3887043189,1.4087401553245873,12515380.0,16.961231470108032,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1040509.9667774086,1.4110686177035106,12527740.0,16.98926615715027,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1041536.5448504983,1.4128774899580947,12540100.0,17.01104497909546,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1042563.122923588,1.4149673555380482,12552460.0,17.0362069606781,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1043589.7009966777,1.419743430178823,12564820.0,17.093710899353027,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1044616.2790697674,1.4239156166976472,12577180.0,17.143944025039673,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1042180.4635761589,1.4223536316132703,12589540.0,17.182031869888306,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1043203.642384106,1.425804543179392,12601900.0,17.223718881607056,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1042500.826446281,1.4250989196714292,12614260.0,17.243696928024292,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1041800.3300330034,1.4254352243820039,12626620.0,17.276274919509888,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1042820.1320132014,1.4282232857379977,12638980.0,17.31006622314453,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1042120.2635914333,1.4272965748581108,12651340.0,17.327380418777466,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1043138.3855024712,1.4284063014010033,12663700.0,17.34085249900818,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1044156.507413509,1.4297601614988222,12676060.0,17.357288360595703,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1043455.5921052631,1.4287970175868587,12688420.0,17.3741717338562,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1044472.0394736842,1.4299855812599784,12700780.0,17.388624668121338,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1045488.4868421052,1.4323295731293528,12713140.0,17.41712760925293,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1046504.9342105263,1.4337605551669472,12725500.0,17.434528350830078,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1047521.3815789473,1.435729214235356,12737860.0,17.45846724510193,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1048537.8289473683,1.4376251125021984,12750220.0,17.481521368026733,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1049554.2763157894,1.4389827651412863,12762580.0,17.498030424118042,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1050570.7236842106,1.4403543189952248,12774940.0,17.514708518981934,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1049860.4269293924,1.4405027398922174,12787300.0,17.545323371887207,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1050875.2052545156,1.4428031464124158,12799660.0,17.573342323303223,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1050165.5737704919,1.4415989742904414,12812020.0,17.587507486343384,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1051178.68852459,1.443287407765623,12824380.0,17.6081063747406,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1052191.8032786883,1.444916432021094,12836740.0,17.62798047065735,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1051481.1783960722,1.4448450552070982,12849100.0,17.656006574630737,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1052492.6350245501,1.4463138073048696,12861460.0,17.673954725265503,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1053504.0916530278,1.4477296078458748,12873820.0,17.691255807876587,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1052792.4836601308,1.4465107637293197,12886180.0,17.705291748046875,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1053802.2875816994,1.4477865758285025,12898540.0,17.72090768814087,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1054812.091503268,1.4486881447773354,12910900.0,17.731942892074585,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1055821.8954248365,1.4497722870384167,12923260.0,17.74521279335022,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1056831.6993464052,1.4506011811736361,12935620.0,17.755358457565308,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1057841.503267974,1.4515893326865303,12947980.0,17.76745343208313,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1058851.3071895426,1.4527210612702215,12960340.0,17.78130578994751,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1059861.111111111,1.4537463001176423,12972700.0,17.79385471343994,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1060870.9150326797,1.4547218879063926,12985060.0,17.805795907974243,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1061880.7189542484,1.4557449256672579,12997420.0,17.818317890167236,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1062890.522875817,1.4567120792039858,13009780.0,17.830155849456787,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1063900.3267973855,1.4576616045696285,13022140.0,17.84177803993225,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1064910.1307189541,1.4585514863332114,13034500.0,17.852670192718506,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1065919.9346405228,1.4594210908303853,13046860.0,17.863314151763916,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1066929.7385620915,1.4603058691897424,13059220.0,17.874143838882446,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1067939.54248366,1.4611887970781015,13071580.0,17.884950876235962,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1068949.3464052286,1.4620944175844877,13083940.0,17.89603567123413,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1069959.1503267975,1.4630017716900197,13096300.0,17.90714168548584,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1069221.8597063622,1.4616323723100721,13108660.0,17.919612884521484,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1068486.9706840392,1.4602662103572186,13121020.0,17.932069063186646,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1067754.4715447153,1.4588396723677473,13133380.0,17.94372797012329,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1068759.349593496,1.459870493508936,13145740.0,17.956407070159912,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1069764.2276422763,1.46088171780594,13158100.0,17.96884512901306,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1070769.105691057,1.4619119574383992,13170460.0,17.98151707649231,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1071773.9837398373,1.4627784442126266,13182820.0,17.992174863815308,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1071037.3376623376,1.461248273973341,13195180.0,18.002578735351562,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1072040.5844155843,1.462058335929722,13207540.0,18.012558698654175,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1071304.7001620745,1.4605129364050766,13219900.0,18.022729635238647,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1072306.3209076175,1.4625111700456763,13232260.0,18.047387838363647,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1073307.9416531604,1.4667872478355273,13244620.0,18.100154638290405,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1074309.5623987033,1.4682425865284627,13256980.0,18.11811351776123,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1075311.1831442462,1.4706870725127827,13269340.0,18.14827847480774,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1074571.197411003,1.4701512446295482,13281700.0,18.171069383621216,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1075571.197411003,1.4717878068535075,13294060.0,18.19129729270935,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1076571.197411003,1.4731557623853961,13306420.0,18.208205223083496,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1077571.197411003,1.4744074406361503,13318780.0,18.223675966262817,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1078571.197411003,1.4769890547570288,13331140.0,18.255584716796875,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1079571.197411003,1.4784933486802678,13343500.0,18.27417778968811,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1080571.197411003,1.480680646248234,13355860.0,18.301212787628174,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1079823.9095315025,1.4812481230025532,13368220.0,18.337851762771606,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1080822.2940226174,1.4831907914797982,13380580.0,18.361901998519897,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1081820.678513732,1.4846295455353327,13392940.0,18.379713773727417,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1082819.0630048467,1.486417665620228,13405300.0,18.401850700378418,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1083817.4474959616,1.4877734931489766,13417660.0,18.418635845184326,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1084815.831987076,1.4890745306246116,13430020.0,18.43474268913269,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1085814.2164781906,1.4907234319770089,13442380.0,18.455156087875366,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1086812.6009693055,1.493391274250382,13454740.0,18.488183975219727,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1087810.9854604201,1.4956082396437935,13467100.0,18.51563000679016,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1088809.3699515348,1.4969881016141189,13479460.0,18.532712697982788,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1089807.7544426497,1.4985008463143148,13491820.0,18.551440477371216,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1090806.1389337643,1.4998407471738457,13504180.0,18.568028450012207,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1091804.5234248792,1.5010379820532487,13516540.0,18.582850217819214,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1092802.9079159938,1.5029765099816639,13528900.0,18.606849193572998,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1093801.2924071082,1.5043468005437652,13541260.0,18.62381339073181,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1094799.676898223,1.5054678878414423,13553620.0,18.63769245147705,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1095798.0613893378,1.507311972739816,13565980.0,18.66052222251892,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1096796.4458804524,1.5086745021801584,13578340.0,18.677390336990356,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1097794.8303715673,1.5099690881029664,13590700.0,18.69341731071472,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1098793.214862682,1.5116498427937992,13603060.0,18.71422505378723,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1099791.5993537966,1.5129556563443631,13615420.0,18.730391025543213,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1100789.9838449114,1.5154165482097375,13627780.0,18.760856866836548,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1101788.368336026,1.5167596652164985,13640140.0,18.77748465538025,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1102786.7528271405,1.5190636976855254,13652500.0,18.8060085773468,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1103785.1373182554,1.52011166096504,13664860.0,18.818982362747192,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1104783.52180937,1.5208673977890386,13677220.0,18.828338384628296,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
ABC-SMC,1105781.9063004847,1.5219522215823174,13689580.0,18.841768503189087,8.981282579339144,-1.4561636059075208e-09,15333.995354181356,24.99148362733049,,20,4,True,42
